nama;time;Ulasan;ket;Label
@sisiliat7059;1 tahun yang lalu;Terima kasih informasinya dokter,semoga bermanfaat buat kami...kami juga tunggu penjelasan selanjutnya tentang kesehatan;bermanfaat;1
@azam8175;2 tahun yang lalu (diedit);Daun kelor merupakan sayuran yg dimakan setiap hari bgi Suku Muna,SULTRA,kebiasan kami selalu dibuat sayur bening,cara masak nya biasa dicampur dgn buah pepaya,dan daun licin,kedua bisa dimasak dgn bunga pepayah dan daun licin ..dan masih banyak lgi cara masak nya sesuai selerah masing2,dari turun temurun sampai sekarang belum pernah ada org yg makan daun kelor mendapatkan efek samping yg sesuai bapak sebutkan,khusus suku2 yg ada dipropinsi SULTRA semua makan  daun kelor ,boleh dikatakan setiap waktu makan pasti ada sayur kelor.;bermanfaat;1
@astutitiwie5000;2 tahun yang lalu;Terima kasih informasinya pa Dokter, saya mau bertanya apakah daun kelor,, bisa menyembuhkan penyakit epilepsi,,dan bagaimana cara pengolahan nya dan aturan mengkonsumsinya? Terima kasih;bermanfaat;1
@dedehrokhayati660;1 tahun yang lalu;Bagus sekali infonya...;bermanfaat;1
@liyarahmawati6208;1 tahun yang lalu;saya suka daun kelor buat sayur bening;bermanfaat;1
@waodemaaeni979;2 tahun yang lalu;Terimakasih atas resepnya;bermanfaat;1
@MusTiah-se6eo;11 bulan yang lalu;Masaalloh daun kelor sungguh banyak membawa manfaat untuk umat manusia ..makasih dokter infonya ....;bermanfaat;1
@yayasannurulanwar4306;2 tahun yang lalu;sangat bermanfaat pak de infonya;bermanfaat;1
@paicunchannel;2 tahun yang lalu;terima kasih ilmunya,infonya pak sehat selalu;bermanfaat;1
@RafiIbuy;1 bulan yang lalu;Apa daun kelor Sama Dengan Daun Keratom Dok?;bermanfaat;1
@supraptisuprapti8140;3 bulan yang lalu;Bagus dokter wirawan;bermanfaat;1
@siaahasiaahaa6370;2 tahun yang lalu;Mat pagi dok....apakah air rebusan daun kelor dpt di minum setiap hari ? , dan efiseinnya air rebusan daun kelor brp x sehari diminum dok . Mohon petunjuknya dok .;bermanfaat;1
@galih9128;2 tahun yang lalu;Daun kelor bisa di jus kah dok?;bermanfaat;1
@endekachannel6882;1 tahun yang lalu;mohon dibantu infonya, apakah mengkonsumsi daun kelor selang dua jam dari makan obat lainnya yang lebih dahulu tidak boleh? lalu berapa sebaiknya porsi daun kelor bila dikonsumsi sebagai obat dalam jangka panjang hingga tidak menimbulkan gangguan ke hati??;bermanfaat;1
@totohnurjanah7640;3 bulan yang lalu;Terimakasih informasinya hasiat daun kelor;bermanfaat;1
@sartinisartini9967;2 tahun yang lalu;Selamat sore pak maaf mau tanya apa bila saya mempunyai penyakit asam urat apakah bisa makan daun kelor trimakasih;bermanfaat;1
@luckyyudhaswara9533;2 tahun yang lalu;Apakah daun kelor baik di konsumsi penderita struk ringan;bermanfaat;1
@pahim9571;2 tahun yang lalu;pak bagaimana dengan penyandang asam urat dg hijau daun kelor apa ada kandungan purin di daun kelor ,  trimakasih jawabannya pak;bermanfaat;1
@PaikemPaikem-e6b;4 bulan yang lalu;Terima kasih infonya, semoga bapak jga trus diberi kesehatan, memberi manfaat kita semua,yg melihat  vidio,  sya klau bdan lemas minum daun kelor.  Sehat kembali;bermanfaat;1
@ratnamamah379;2 tahun yang lalu;Betul Dok'dl wktu kecil mlh taunya buat mndiin orng meninggal;bermanfaat;1
@bangdud3913;2 tahun yang lalu;Kalau daun keluar dicampur telur buat telur dadar ada manfaat kesehatannya atau tidak,  pak?;bermanfaat;1
@asepahjunudin5402;2 tahun yang lalu;tks infonya, apa ada di buatkan pil  atau kapsul nya spy praktis dan di jual secara online misal nya;bermanfaat;1
@ndrehps7234;1 tahun yang lalu;terima kasih informasinya sangat bermanfaat;bermanfaat;1
@iwanbagus5497;2 tahun yang lalu;Mau tanya ini pak ,apakah makan bawang putih Disa dicampur dengan buah buahan yg mau dijus;bermanfaat;1
@okaarmawan-zc6xf;1 tahun yang lalu;Selamat malam dok,saya mau tanyak,cara untuk minum rebusan air kelor untuk pemula berapa gelas per hari dok untuk kesehatan aja,;bermanfaat;1
@Yuliappay123;2 tahun yang lalu;"Maaf pak mau nanya...
Kalau makan Panadol Actifast dalam  masa yang Sama, bisa ngak di konsumsi dengan capsul daun kelur pak?";bermanfaat;1
@supartosuparto5358;8 bulan yang lalu;Terimah kasih dokter sudah mau berbagi tentang daun kelor;bermanfaat;1
@La_kale;2 tahun yang lalu;Mana yang lebih unggul antara daun kelor dan bijo kelor?;bermanfaat;1
@PaikemPaikem-e6b;4 bulan yang lalu;Terima kasih infonya, semoga bapak jga trus diberi kesehatan, memberi manfaat kita semua,yg melihat  vidio,  sya klau bdan lemas minum daun kelor.  Sehat kembali;bermanfaat;1
@ratnamamah379;2 tahun yang lalu;Betul Dok'dl wktu kecil mlh taunya buat mndiin orng meninggal;bermanfaat;1
@bangdud3913;2 tahun yang lalu;Kalau daun keluar dicampur telur buat telur dadar ada manfaat kesehatannya atau tidak,  pak?;bermanfaat;1
@asepahjunudin5402;2 tahun yang lalu;tks infonya, apa ada di buatkan pil  atau kapsul nya spy praktis dan di jual secara online misal nya;bermanfaat;1
@ndrehps7234;1 tahun yang lalu;terima kasih informasinya sangat bermanfaat;bermanfaat;1
@iwanbagus5497;2 tahun yang lalu;Mau tanya ini pak ,apakah makan bawang putih Disa dicampur dengan buah buahan yg mau dijus;bermanfaat;1
@okaarmawan-zc6xf;1 tahun yang lalu;Selamat malam dok,saya mau tanyak,cara untuk minum rebusan air kelor untuk pemula berapa gelas per hari dok untuk kesehatan aja,;bermanfaat;1
@Yuliappay123;2 tahun yang lalu;"Maaf pak mau nanya...
Kalau makan Panadol Actifast dalam  masa yang Sama, bisa ngak di konsumsi dengan capsul daun kelur pak?";bermanfaat;1
@supartosuparto5358;8 bulan yang lalu;Terimah kasih dokter sudah mau berbagi tentang daun kelor;bermanfaat;1
@La_kale;2 tahun yang lalu;Mana yang lebih unggul antara daun kelor dan bijo kelor?;bermanfaat;1
@dwiwidodo2471;2 tahun yang lalu;Bolehkah daun kelor di kunsumsi mentah ( di buat lalap );bermanfaat;1
@dianadjauhari732;2 tahun yang lalu;Bolehkah daun kelor dikonsumsi mentah?;bermanfaat;1
@irmakharisma2198;10 bulan yang lalu;sering bgt makan daun kelor dengan santan. dimasak jadi sayur santan dicampur dengan buah labu atau terong. yummii;bermanfaat;1
@diladifitradamanik6182;2 tahun yang lalu;Dok ada SNI kandungan gizi daun kelor?;bermanfaat;1
@rinimakali5767;2 tahun yang lalu;How about the moringa powder? Is it OK to drink it once a day? Thanks a lot;bermanfaat;1
@suhartoharto2528;1 tahun yang lalu;Mantap ko..mudah2an bermanfa at buat banyak orang;bermanfaat;1
@MuhammadAzam-h8l;1 tahun yang lalu;Terima kasih saya baru tau manfaat kelor begitu banyak;bermanfaat;1
@noerjamanusep8338;1 tahun yang lalu;terimakasih imponya bo?ehnyayur tiàp hàri;bermanfaat;1
@yuhana2645;1 tahun yang lalu;Trima kasih info sehat kasiat kelor;bermanfaat;1
@adangcahria4052;4 bulan yang lalu;Terimakasih atas informasi kesehatan dan kegunaanya daun kelornya semoga sehat selalu semua;bermanfaat;1
@triyono1120;3 bulan yang lalu;Terimakasih pa Irawan informasinya sangat bagus;bermanfaat;1
@SyahdiOfficial;3 bulan yang lalu;Manfaat daun kelor banyak sekali ya bosque;bermanfaat;1
@nurhayatipenti032;7 bulan yang lalu;Disayur enak mkn sama nasi jagung atau nsi biasa jg tambah ikn pindang sambal tempe goreng nikmat deh;bermanfaat;1
@fjhjjugiii9966;1 bulan yang lalu;Terima kasih Docter atas info yg bermanfaat ini ,smga semua kita jadi sehat ,Amin;bermanfaat;1
@Intilestari-t2m;3 bulan yang lalu;Terimakasih banyak atas informasinya;bermanfaat;1
@hatikahj5709;1 tahun yang lalu;"Alhdulillah biasaya bikin sayur bening  un tuk sehari hari tapi enak juga  sa
Ma kacang,diabet star27 dgn umr 63 .";bermanfaat;1
@raniajiran9229;1 tahun yang lalu;mantap saya sudah hampir 2minggu konsumsi teh daun kelor;bermanfaat;1
@jutalo1302;6 bulan yang lalu;Terima kasih Tuhan Yesus memberkati;bermanfaat;1
@yuharnasurya5833;1 tahun yang lalu;Makasih informasi nya, manfaat.;bermanfaat;1
@Sutiyarini-ip4de;4 bulan yang lalu;ok mksh ureanya  pak, sangat2 bermanfaat bg kita  semua,,,salam sht;bermanfaat;1
@triyono1120;3 bulan yang lalu;Terimakasih pa Irawan informasinya sangat bagus;bermanfaat;1
@SyahdiOfficial;3 bulan yang lalu;Manfaat daun kelor banyak sekali ya bosque;bermanfaat;1
@nurhayatipenti032;7 bulan yang lalu;Disayur enak mkn sama nasi jagung atau nsi biasa jg tambah ikn pindang sambal tempe goreng nikmat deh;bermanfaat;1
@fjhjjugiii9966;1 bulan yang lalu;Terima kasih Docter atas info yg bermanfaat ini ,smga semua kita jadi sehat ,Amin;bermanfaat;1
@Intilestari-t2m;3 bulan yang lalu;Terimakasih banyak atas informasinya;bermanfaat;1
@hatikahj5709;1 tahun yang lalu;"Alhdulillah biasaya bikin sayur bening  un tuk sehari hari tapi enak juga  sa
Ma kacang,diabet star27 dgn umr 63 .";bermanfaat;1
@raniajiran9229;1 tahun yang lalu;mantap saya sudah hampir 2minggu konsumsi teh daun kelor;bermanfaat;1
@jutalo1302;6 bulan yang lalu;Terima kasih Tuhan Yesus memberkati;bermanfaat;1
@yuharnasurya5833;1 tahun yang lalu;Makasih informasi nya, manfaat.;bermanfaat;1
@Sutiyarini-ip4de;4 bulan yang lalu;ok mksh ureanya  pak, sangat2 bermanfaat bg kita  semua,,,salam sht;bermanfaat;1
@aararsiti5282;1 tahun yang lalu;Al hamdulilah  daun kelor banyak manpaat nya;bermanfaat;1
@sitijulaila7749;2 bulan yang lalu;Trimksh dokter saran &  penjelasannya smg brmanpaat buat kita semua amiin ?;bermanfaat;1
@darmini5032;1 tahun yang lalu;Trimakasih pak atas infonya,semoga bermanfaat;bermanfaat;1
@bundarohayati2720;9 bulan yang lalu;Mksh dok aku jd ngerti .td aku minum obat sm daun kelor..jd nga bl d campur y dok mksh .smg bpk sht sll Aamin;bermanfaat;1
@nurhayatimutmainna3084;1 tahun yang lalu;Sangat bermanfaat sekali dok..tksh;bermanfaat;1
@PrimaNahak-w9o;6 bulan yang lalu;Puji Tuhan dan Trima kasih;bermanfaat;1
@FaruqAlfurqon;5 hari yang lalu;Mantap p.dokter.trima kasih;bermanfaat;1
@mariajulianaaty8930;1 tahun yang lalu;Tks antas infonya.semoga bermanfaat untuk kesehatan.;bermanfaat;1
@ReniNatalia-to5sr;3 bulan yang lalu;Daun kelor enak disayur;bermanfaat;1
@2sjoliadmin;1 tahun yang lalu;Terimakasi bpk informasinya manfaat dari daun kelor moga moga berman faad buat kita semua;bermanfaat;1
@srirejeki2160;1 tahun yang lalu;Makasih dokter semoga bermnfaat;bermanfaat;1
@waristoristo186;1 tahun yang lalu;Terimakasih informasinya, lengkap, padat dn bermanfaat.. Suses pk dokter.. Izin share pk..;bermanfaat;1
@zakariamohamad2618;1 tahun yang lalu;Daun kelor merupakan sayur turun temurun masyarakat Buton yg murah bahkan gratis. Bila habis bepergian dan kondisi badan drop atau mabuk kendaraan minum sayur daun kelar hangat langsung segar kembali. Dulu istriku ngidam dan minta sayur kelor saat di Jogya orang pada heran mau nyayur kelor.;bermanfaat;1
@yativeronicanica8446;1 tahun yang lalu;Rumahku  di kampung aku pagar keliling  pohon kelor  tetangga suka buat sayur bening  ambil daun nya  aku keringkan jg buat teh daun kelor;bermanfaat;1
@nofaafriandika5959;9 bulan yang lalu;Trimakasih Dokter saya suka banget imfonya ,;bermanfaat;1
@KettyTungka;7 bulan yang lalu;T ksh utk penjelasan nya .;bermanfaat;1
@umikalsum4989;1 tahun yang lalu;Masya Allah mantap. Di rumaku ada pohonya.. Trimakasih bos indonya;bermanfaat;1
@sitimarfuajaafar6439;1 bulan yang lalu;Tkasih docter keatas prkongsian ilmu;bermanfaat;1
@sukisukini2180;1 tahun yang lalu;terima kasih informasinya dr Wirawan;bermanfaat;1
@aminar_2017;7 bulan yang lalu;"Terimakasih Pak atas informasinya
Semoga kita semua sehat terus 
Dan bermanfaat";bermanfaat;1
@dahmanhartani9397;1 tahun yang lalu;Terima kasih atas infonya yg sangat berguna bagi saya;bermanfaat;1
@srirejeki2160;1 tahun yang lalu;Makasih dokter semoga bermnfaat;bermanfaat;1
@waristoristo186;1 tahun yang lalu;Terimakasih informasinya, lengkap, padat dn bermanfaat.. Suses pk dokter.. Izin share pk..;bermanfaat;1
@zakariamohamad2618;1 tahun yang lalu;Daun kelor merupakan sayur turun temurun masyarakat Buton yg murah bahkan gratis. Bila habis bepergian dan kondisi badan drop atau mabuk kendaraan minum sayur daun kelar hangat langsung segar kembali. Dulu istriku ngidam dan minta sayur kelor saat di Jogya orang pada heran mau nyayur kelor.;bermanfaat;1
@yativeronicanica8446;1 tahun yang lalu;Rumahku  di kampung aku pagar keliling  pohon kelor  tetangga suka buat sayur bening  ambil daun nya  aku keringkan jg buat teh daun kelor;bermanfaat;1
@nofaafriandika5959;9 bulan yang lalu;Trimakasih Dokter saya suka banget imfonya ,;bermanfaat;1
@KettyTungka;7 bulan yang lalu;T ksh utk penjelasan nya .;bermanfaat;1
@umikalsum4989;1 tahun yang lalu;Masya Allah mantap. Di rumaku ada pohonya.. Trimakasih bos indonya;bermanfaat;1
@sitimarfuajaafar6439;1 bulan yang lalu;Tkasih docter keatas prkongsian ilmu;bermanfaat;1
@sukisukini2180;1 tahun yang lalu;terima kasih informasinya dr Wirawan;bermanfaat;1
@aminar_2017;7 bulan yang lalu;"Terimakasih Pak atas informasinya
Semoga kita semua sehat terus 
Dan bermanfaat";bermanfaat;1
@dahmanhartani9397;1 tahun yang lalu;Terima kasih atas infonya yg sangat berguna bagi saya;bermanfaat;1
@ShofianWijaya;8 bulan yang lalu;Trima kasih Dokter atas petunjuk nya moga bisa bermanfaat;bermanfaat;1
@tiurmauli8630;1 tahun yang lalu;Mantapp x penjelasan nya . Th y.;bermanfaat;1
@IriadiAdi-d4q;2 bulan yang lalu;Terimakasih pak wirawan atas penjelasanya;bermanfaat;1
@denok-fe2fe;1 tahun yang lalu;Terima kasih dokter Irawan semua info tentang manfaat dan efek samping daun kelor akan  saya bagikan pada kluwarga besar saya dan tolong kasih info lainnya sekali lagi terima kasih ya Dooook;bermanfaat;1
@pikarjk4006;5 bulan yang lalu;"Mawar  Kusuma 
Terima kasih dr semoga bermanfaat";bermanfaat;1
@Rojana1989;4 bulan yang lalu;Mantap infonya pa semoga bermanfaat;bermanfaat;1
@ismanidar7848;1 tahun yang lalu;Mantap....terima kasih imformasi yg sangat baik;bermanfaat;1
@miaamalia1476;3 bulan yang lalu;Terimakasih informasinya dok,,sehat2 selalu semoga bermanfaat untuk semua ??;bermanfaat;1
@SapriTuba2;7 bulan yang lalu;Terima kasih dok..;bermanfaat;1
@yennifitrianis;5 bulan yang lalu;Terimakasih infoyg bermafaat semoga sehat semua;bermanfaat;1
@mohamadibrahim1197;1 tahun yang lalu;Terimakasih atas infonya.;bermanfaat;1
@herlanazka3055;2 bulan yang lalu;Trms pak atas tips kesehatannya di vidio ini ckp jelas dan sy ingin mencobanya;bermanfaat;1
@kokoyajj4675;1 tahun yang lalu;alhamdulillah sy punya pohon a d rmh akan sy praktekan trimakasih ilmunya...;bermanfaat;1
@safiqrosid793;1 tahun yang lalu;Trimakash infonya dok semoga dtr selaluh sht;bermanfaat;1
@Nikoniko-ys7wy;1 tahun yang lalu;Terimakasih informasinya pak;bermanfaat;1
@EniDardanita-u2f;5 bulan yang lalu;Terimakasih bapak yang menerangkan þentangmañ paat daùn ?elor;bermanfaat;1
@sisiliasriyanti8773;1 tahun yang lalu;Tks ,,,dok,infonya sgt bermanfaat;bermanfaat;1
@wasiatratu333;2 bulan yang lalu;Alhamdulilah sy suka daun kelo dan sy nanam d krbon;bermanfaat;1
@nurfaidah3419;1 tahun yang lalu;Daun kelor makanan khas d, kampung ku... Sulteng... Palu;bermanfaat;1
@yennifitrianis;5 bulan yang lalu;Terimakasih infoyg bermafaat semoga sehat semua;bermanfaat;1
@mohamadibrahim1197;1 tahun yang lalu;Terimakasih atas infonya.;bermanfaat;1
@herlanazka3055;2 bulan yang lalu;Trms pak atas tips kesehatannya di vidio ini ckp jelas dan sy ingin mencobanya;bermanfaat;1
@kokoyajj4675;1 tahun yang lalu;alhamdulillah sy punya pohon a d rmh akan sy praktekan trimakasih ilmunya...;bermanfaat;1
@safiqrosid793;1 tahun yang lalu;Trimakash infonya dok semoga dtr selaluh sht;bermanfaat;1
@Nikoniko-ys7wy;1 tahun yang lalu;Terimakasih informasinya pak;bermanfaat;1
@EniDardanita-u2f;5 bulan yang lalu;Terimakasih bapak yang menerangkan þentangmañ paat daùn ?elor;bermanfaat;1
@sisiliasriyanti8773;1 tahun yang lalu;Tks ,,,dok,infonya sgt bermanfaat;bermanfaat;1
@wasiatratu333;2 bulan yang lalu;Alhamdulilah sy suka daun kelo dan sy nanam d krbon;bermanfaat;1
@nurfaidah3419;1 tahun yang lalu;Daun kelor makanan khas d, kampung ku... Sulteng... Palu;bermanfaat;1
@bahtiars9374;9 bulan yang lalu;Terimakasih banyak dok atas penjelasannya semoga bermanfaat buat semua orang;bermanfaat;1
@Liskimin123;1 bulan yang lalu;Sungguh sangat bermanfaat sekali info ini.;bermanfaat;1
@suparmikismo7806;1 tahun yang lalu;terima kasih infonya dokter.;bermanfaat;1
@mariasuginah7862;2 tahun yang lalu;Trimakasih  Pak. to edukasinya sangat bermanfaat;bermanfaat;1
@henoknawipa;1 tahun yang lalu;Thanks,telah berbagi ilmu yg bermanfaat bagi kesehatan  semua insan kiranya PAK  dr menjadi edukator yg disegani.;bermanfaat;1
@HudaZainal-l2m;5 bulan yang lalu;Terimakasih infonya sangat bermanfaat;bermanfaat;1
@elyateh7233;1 bulan yang lalu;Trimakasih dokter infonya;bermanfaat;1
@NurasihNurasihpardi-tt9qu;10 bulan yang lalu;"Nurasih nurasih pardi
Terima kasih atas penjelasannya pak dokter yang sangat bermanfaat buat kita semua dan semoga diberi kesehatan dan dilancarkan rejeki dan dimudahkan dalam segala  urusan dan diijabah doa dan hajat kita semua amin";bermanfaat;1
@sukirnohalimkhalim6047;1 tahun yang lalu;Qobiltu terima kasih atas pemcerahanya;bermanfaat;1
@saebah761;1 tahun yang lalu;Trima kasi atas impo nya karna saya suka  sayur kelor;bermanfaat;1
@saadahmukaromah3962;1 tahun yang lalu;Terimakasih atas informasinya sangat bermanfaat sekali;bermanfaat;1
@saptocasmito4400;1 tahun yang lalu;"Terima kasih infonya.
Tetangga depan rumah punya pohon kelor, kadang pingin mencobanya tapi sedang rutin konsumsi Amlodipine.";bermanfaat;1
@nurulsukarmi651;8 bulan yang lalu;Trimakasih dokter ilmunya. Semoga kebaikan dokter bermanfaat dunia akhirant;bermanfaat;1
@barokahchanneltv.;1 tahun yang lalu;Terimakasih sharing nya;bermanfaat;1
@PakBeo123;1 bulan yang lalu;TERIMAKASIH INFOMYA PAK SEMOGA SEHAT SELALU AMIN;bermanfaat;1
@cslcsl2594;1 tahun yang lalu;Terimakasih atas infonya dokter,.;bermanfaat;1
@saadahmukaromah3962;1 tahun yang lalu;Terimakasih atas informasinya sangat bermanfaat sekali;bermanfaat;1
@saptocasmito4400;1 tahun yang lalu;"Terima kasih infonya.
Tetangga depan rumah punya pohon kelor, kadang pingin mencobanya tapi sedang rutin konsumsi Amlodipine.";bermanfaat;1
@nurulsukarmi651;8 bulan yang lalu;Trimakasih dokter ilmunya. Semoga kebaikan dokter bermanfaat dunia akhirant;bermanfaat;1
@barokahchanneltv.;1 tahun yang lalu;Terimakasih sharing nya;bermanfaat;1
@PakBeo123;1 bulan yang lalu;TERIMAKASIH INFOMYA PAK SEMOGA SEHAT SELALU AMIN;bermanfaat;1
@cslcsl2594;1 tahun yang lalu;Terimakasih atas infonya dokter,.;bermanfaat;1
@sitichotidjah255;1 bulan yang lalu;Terimakasih dok infonya q sering masak daun kelor tp blm tahu efeknya drmh banyak tanaman pohon kelor;bermanfaat;1
@ratnasingapku3665;11 bulan yang lalu;Terima kasih dan sangat bermanfaat.;bermanfaat;1
@gerejakebangkitanimanindon8837;1 tahun yang lalu;"Thank's sudah sharing pak ...
Pasti bermanfaat bagi para viewers
I will try ...";bermanfaat;1
@nyomantamat6796;1 tahun yang lalu;Trmksh Bpk D R atas pencerahanya;bermanfaat;1
@efachrurozie145;1 tahun yang lalu;Terimaksh informasiny;bermanfaat;1
@iponfiyah958;10 bulan yang lalu;Terima kasih infonya,semoga bapak.. Sehat selalu.Aamiin;bermanfaat;1
@yezkiel267;1 tahun yang lalu;Tks.utk infonya.moga bermanfaat .;bermanfaat;1
@bambangdaryadi4791;1 tahun yang lalu;Terima kasih informasinya, karena sangat berguna bagi banyak orang;bermanfaat;1
@artursarmento7480;8 bulan yang lalu;Terimakasih Dokter untuk ilmunya;bermanfaat;1
@sakr4putra;1 tahun yang lalu;daun sayur favorit saya nih daun;bermanfaat;1
@nokdarin5240;2 bulan yang lalu;Tmksh skali info nya pak saya suka bgt daun kelor;bermanfaat;1
@ucek479tri4;8 hari yang lalu;Trimksih Bpk Dokter;bermanfaat;1
@ecenghasbullah-rx4cl;1 tahun yang lalu;waw kern daun kelor ,kini aku jdi;bermanfaat;1
@warungbuendah4852;1 tahun yang lalu;trimakasih pak wirawan semga bermanfaat;bermanfaat;1
@fimawudinakaligis9749;1 tahun yang lalu;Mantap...trim's infonya...;bermanfaat;1
